a e inc Omega argPeri meanAnomaly H j type inner outer epoch objId g sed_filename
44.163999999999994 0.069 2.59 27.933000000000003 207.72 30.814 8.46 41.61 classical m k 53157.0 2947 0.15 TNO.dat
57.316 0.38 16.549 55.715 74.48 130.477 8.41 74.81 classical o 0 53157.0 2948 0.15 TNO.dat
55.278999999999996 0.3 16.362000000000002 346.73 148.094 329.649 8.45 42.93 resonant 5 2 53157.0 2949 0.15 TNO.dat
54.76 0.35100000000000003 17.131 310.072 243.31099999999998 138.38 6.61 71.19 classical o 0 53157.0 2950 0.15 TNO.dat
39.455 0.24 14.306 258.366 239.50099999999998 72.873 8.18 38.89 resonant 3 2 53157.0 2951 0.15 TNO.dat
125.669 0.722 28.576 277.23400000000004 298.216 127.594 7.98 203.33 classical o 0 53157.0 2952 0.15 TNO.dat
43.342 0.109 18.065 297.57 93.01799999999999 261.639 8.32 44.52 classical m h 53157.0 2953 0.15 TNO.dat
62.406000000000006 0.252 15.95 326.987 48.4 121.602 7.8 72.96 resonant 3 1 53157.0 2954 0.15 TNO.dat
67.81 0.4 10.273 96.329 201.76 70.964 6.17 69.63 classical o 0 53157.0 2955 0.15 TNO.dat
55.531000000000006 0.452 9.466000000000001 123.90100000000001 256.63599999999997 216.649 8.22 78.19 resonant 5 2 53157.0 2956 0.15 TNO.dat
56.498999999999995 0.43 7.53 271.793 201.09900000000002 234.861 8.18 75.3 scattering 0 0 53157.0 2957 0.15 TNO.dat
123.992 0.685 20.62 320.744 16.047 86.259 8.27 166.68 classical o 0 53157.0 2958 0.15 TNO.dat
57.762 0.33799999999999997 32.937 10.027000000000001 195.21200000000002 25.07 8.35 42.1 classical o 0 53157.0 2959 0.15 TNO.dat
44.31 0.046 2.234 163.232 11.485 44.005 7.51 42.89 classical m k 53157.0 2960 0.15 TNO.dat
48.394 0.23199999999999998 5.756 183.175 305.763 166.87099999999998 8.49 59.41 classical o 0 53157.0 2961 0.15 TNO.dat
56.193000000000005 0.303 16.687 54.121 156.421 217.055 6.83 71.1 classical o 0 53157.0 2962 0.15 TNO.dat
46.102 0.094 4.162 159.523 357.091 63.975 8.49 44.55 classical m s 53157.0 2963 0.15 TNO.dat
44.405 0.10300000000000001 24.572 223.567 251.28099999999998 23.511 8.12 40.3 classical m h 53157.0 2964 0.15 TNO.dat
129.44899999999998 0.703 31.151999999999997 178.71200000000002 300.654 209.833 8.34 216.18 classical o 0 53157.0 2965 0.15 TNO.dat
58.968 0.36700000000000005 11.411 112.927 149.711 256.759 8.46 70.17 classical o 0 53157.0 2966 0.15 TNO.dat
107.637 0.644 28.553 194.59599999999998 44.946000000000005 150.33100000000002 7.66 173.48 classical o 0 53157.0 2967 0.15 TNO.dat
44.172 0.107 5.7 117.583 296.363 278.435 7.72 43.98 classical m s 53157.0 2968 0.15 TNO.dat
69.34899999999999 0.423 24.395 345.181 88.206 248.419 7.58 88.28 classical o 0 53157.0 2969 0.15 TNO.dat
34.82 0.099 19.085 174.273 4.184 347.827 7.6 31.46 resonant 5 4 53157.0 2970 0.15 TNO.dat
70.675 0.509 16.616 203.107 181.143 286.007 8.5 78.46 classical o 0 53157.0 2971 0.15 TNO.dat
43.967 0.017 4.406000000000001 135.438 354.531 248.43900000000002 8.29 44.26 classical m s 53157.0 2972 0.15 TNO.dat
311.139 0.872 21.647 14.698 331.12300000000005 113.566 6.91 528.97 classical o 0 53157.0 2973 0.15 TNO.dat
44.006 0.102 1.591 35.09 8.31 178.25400000000002 8.44 48.49 classical m s 53157.0 2974 0.15 TNO.dat
41.082 0.154 24.570999999999998 68.077 251.577 324.319 8.18 36.35 classical m h 53157.0 2975 0.15 TNO.dat
48.927 0.17600000000000002 6.859 254.06400000000002 343.6 245.33900000000003 8.44 53.65 classical o 0 53157.0 2976 0.15 TNO.dat
48.023 0.19699999999999998 4.6080000000000005 160.786 63.556000000000004 173.549 8.36 57.44 classical o 0 53157.0 2977 0.15 TNO.dat
42.298 0.24600000000000002 3.603 303.615 316.592 276.115 8.41 43.72 resonant 5 3 53157.0 2978 0.15 TNO.dat
62.251999999999995 0.46799999999999997 9.839 30.003 258.853 282.041 6.85 69.28 resonant 3 1 53157.0 2979 0.15 TNO.dat
73.844 0.483 45.967 122.57600000000001 28.237 326.247 8.48 54.39 classical o 0 53157.0 2980 0.15 TNO.dat
88.399 0.45 9.802 95.02600000000001 342.884 227.52200000000002 8.19 121.64 resonant 5 1 53157.0 2981 0.15 TNO.dat
44.037 0.075 7.149 125.99700000000001 276.811 72.998 8.09 43.3 classical m k 53157.0 2982 0.15 TNO.dat
62.105 0.474 8.104 138.719 119.376 218.088 7.72 88.56 resonant 3 1 53157.0 2983 0.15 TNO.dat
42.908 0.019 2.026 88.465 310.32099999999997 76.68 8.2 42.74 classical m s 53157.0 2984 0.15 TNO.dat
39.368 0.141 4.206 26.465999999999998 8.105 109.84299999999999 8.07 41.89 resonant 3 2 53157.0 2985 0.15 TNO.dat
44.659 0.12300000000000001 6.099 158.423 122.255 271.3 7.6 45.21 classical m s 53157.0 2986 0.15 TNO.dat
167.265 0.782 15.613 15.062000000000001 97.31200000000001 48.287 7.71 174.16 classical o 0 53157.0 2987 0.15 TNO.dat
42.056999999999995 0.12 13.440999999999999 324.737 245.533 64.127 6.27 40.39 classical m h 53157.0 2988 0.15 TNO.dat
226.638 0.85 9.899 340.99 28.166999999999998 5.268 8.47 57.38 scattering 0 0 53157.0 2989 0.15 TNO.dat
50.071000000000005 0.221 30.651999999999997 32.455999999999996 191.84099999999998 352.404 7.07 39.17 classical o 0 53157.0 2990 0.15 TNO.dat
37.385999999999996 0.069 3.7889999999999997 309.055 21.694000000000003 189.519 7.9 39.92 classical i 0 53157.0 2991 0.15 TNO.dat
43.396 0.151 31.179000000000002 118.09899999999999 110.764 270.897 8.5 44.27 classical m h 53157.0 2992 0.15 TNO.dat
51.361999999999995 0.409 26.247 48.129 219.34599999999998 213.65 8.45 70.55 scattering 0 0 53157.0 2993 0.15 TNO.dat
42.281000000000006 0.185 21.825 359.978 289.256 180.692 6.37 50.09 resonant 5 3 53157.0 2994 0.15 TNO.dat
91.56299999999999 0.5579999999999999 9.382 203.28599999999997 158.393 111.821 8.01 127.43 classical o 0 53157.0 2995 0.15 TNO.dat
53.18 0.284 10.21 94.671 219.59400000000002 341.936 7.69 39.47 resonant 7 3 53157.0 2996 0.15 TNO.dat
91.53399999999999 0.596 10.185 148.936 119.443 48.413999999999994 7.36 84.17 classical o 0 53157.0 2997 0.15 TNO.dat
39.29 0.261 18.197 32.891 242.578 94.647 7.73 42.6 resonant 3 2 53157.0 2998 0.15 TNO.dat
73.515 0.49 16.173 140.295 60.068999999999996 70.176 7.97 78.53 classical o 0 53157.0 2999 0.15 TNO.dat
50.351000000000006 0.252 14.627 88.473 165.896 88.36399999999999 8.22 53.09 classical o 0 53157.0 3000 0.15 TNO.dat
43.708 0.121 11.251 59.893 312.885 149.44899999999998 8.44 48.42 resonant 7 4 53157.0 3001 0.15 TNO.dat
200.31900000000002 0.8109999999999999 22.323 323.097 148.941 51.03 8.37 220.56 classical o 0 53157.0 3002 0.15 TNO.dat
81.26899999999999 0.527 29.053 208.299 311.7 278.276 7.6 95.99 classical o 0 53157.0 3003 0.15 TNO.dat
34.981 0.106 6.235 351.415 347.91 140.726 8.12 38.0 resonant 5 4 53157.0 3004 0.15 TNO.dat
63.68899999999999 0.39799999999999996 17.457 59.794 139.935 235.976 7.81 82.81 classical o 0 53157.0 3005 0.15 TNO.dat
42.294 0.18 13.808 269.647 271.14 329.67800000000005 8.26 36.17 resonant 5 3 53157.0 3006 0.15 TNO.dat
55.269 0.281 18.413 1.681 293.405 51.776 7.01 49.08 resonant 5 2 53157.0 3007 0.15 TNO.dat
62.635 0.418 19.057000000000002 162.069 221.713 147.476 7.94 86.73 classical o 0 53157.0 3008 0.15 TNO.dat
38.389 0.055 25.319000000000003 60.836999999999996 165.234 254.535 8.37 39.05 classical i 0 53157.0 3009 0.15 TNO.dat
40.107 0.066 35.538000000000004 230.054 269.455 64.748 8.41 39.12 classical m h 53157.0 3010 0.15 TNO.dat
43.117 0.153 15.062000000000001 197.077 307.987 262.666 5.65 44.91 classical m h 53157.0 3011 0.15 TNO.dat
133.874 0.7090000000000001 25.835 248.75799999999998 230.648 301.111 8.17 148.69 classical o 0 53157.0 3012 0.15 TNO.dat
59.24100000000001 0.384 40.629 142.309 219.565 64.516 8.04 57.84 classical o 0 53157.0 3013 0.15 TNO.dat
45.595 0.134 6.056 157.246 355.39300000000003 250.8 8.45 48.29 classical m s 53157.0 3014 0.15 TNO.dat
44.027 0.105 17.256 146.639 175.46599999999998 353.11699999999996 8.35 39.43 classical m h 53157.0 3015 0.15 TNO.dat
44.037 0.08 4.752 105.116 270.953 340.292 8.49 40.75 classical m s 53157.0 3016 0.15 TNO.dat
39.353 0.324 2.785 205.372 102.29299999999999 333.844 8.35 29.23 resonant 3 2 53157.0 3017 0.15 TNO.dat
44.571000000000005 0.068 4.479 146.287 146.309 276.947 8.49 44.41 classical m s 53157.0 3018 0.15 TNO.dat
88.277 0.58 10.312999999999999 268.607 109.04299999999999 313.47900000000004 7.86 78.65 resonant 5 1 53157.0 3019 0.15 TNO.dat
44.26 0.095 1.136 116.947 80.999 319.296 8.3 41.26 classical m s 53157.0 3020 0.15 TNO.dat
49.552 0.235 29.095 267.339 343.796 330.04900000000004 8.31 40.42 classical o 0 53157.0 3021 0.15 TNO.dat
57.543 0.37200000000000005 17.733 242.66 136.576 94.23899999999999 8.3 66.17 classical o 0 53157.0 3022 0.15 TNO.dat
172.203 0.775 30.608 310.317 347.93 264.022 8.12 258.01 classical o 0 53157.0 3023 0.15 TNO.dat
39.575 0.28600000000000003 22.186999999999998 1.9280000000000002 196.343 353.974 6.93 28.39 resonant 3 2 53157.0 3024 0.15 TNO.dat
57.008 0.29100000000000004 19.741 269.697 263.496 213.669 8.36 71.89 classical o 0 53157.0 3025 0.15 TNO.dat
43.89 0.031 5.608 90.24 145.509 159.96200000000002 8.02 45.18 classical m s 53157.0 3026 0.15 TNO.dat
178.34799999999998 0.789 14.865 276.63599999999997 44.159 18.683 8.02 100.23 classical o 0 53157.0 3027 0.15 TNO.dat
52.981 0.2 17.204 317.051 31.843000000000004 4.227 8.19 42.44 resonant 7 3 53157.0 3028 0.15 TNO.dat
51.02 0.23800000000000002 11.379000000000001 299.145 15.189 157.489 7.59 62.55 classical o 0 53157.0 3029 0.15 TNO.dat
176.158 0.7879999999999999 14.704 75.077 245.235 65.955 6.35 220.69 classical o 0 53157.0 3030 0.15 TNO.dat
43.98 0.075 2.846 61.516999999999996 159.99 18.745 8.36 40.88 classical m k 53157.0 3031 0.15 TNO.dat
37.496 0.042 19.992 205.40200000000002 187.593 209.91299999999998 8.25 38.88 classical i 0 53157.0 3032 0.15 TNO.dat
51.43600000000001 0.326 27.038 58.961000000000006 62.405 102.74 8.19 59.59 classical o 0 53157.0 3033 0.15 TNO.dat
91.774 0.601 21.230999999999998 155.026 245.8 218.612 8.11 142.0 classical o 0 53157.0 3034 0.15 TNO.dat
42.268 0.06 9.297 25.046 348.621 296.267 8.16 41.27 resonant 5 3 53157.0 3035 0.15 TNO.dat
45.068999999999996 0.132 3.113 132.613 323.04400000000004 15.206 7.69 39.38 classical m s 53157.0 3036 0.15 TNO.dat
42.213 0.147 11.479000000000001 297.702 185.08599999999998 186.403 8.33 48.37 classical m h 53157.0 3037 0.15 TNO.dat
132.26 0.711 44.842 72.016 253.78599999999997 182.41099999999997 7.79 226.29 classical o 0 53157.0 3038 0.15 TNO.dat
44.042 0.07400000000000001 6.4510000000000005 77.635 51.696999999999996 267.35200000000003 8.18 44.43 classical m k 53157.0 3039 0.15 TNO.dat
43.663999999999994 0.047 3.568 15.552999999999999 345.24300000000005 202.084 7.94 45.6 resonant 7 4 53157.0 3040 0.15 TNO.dat
44.038000000000004 0.018000000000000002 1.5030000000000001 123.095 250.188 285.181 8.29 43.85 classical m s 53157.0 3041 0.15 TNO.dat
42.476000000000006 0.14300000000000002 26.748 26.965999999999998 338.504 239.03099999999998 8.34 46.17 resonant 5 3 53157.0 3042 0.15 TNO.dat
46.062 0.174 20.437 151.519 331.86699999999996 240.405 8.1 50.94 classical m h 53157.0 3043 0.15 TNO.dat
37.361999999999995 0.040999999999999995 26.834 138.178 18.602999999999998 272.607 7.16 37.35 classical i 0 53157.0 3044 0.15 TNO.dat
41.903 0.07 20.881 187.593 127.542 213.179 8.1 44.4 classical m h 53157.0 3045 0.15 TNO.dat
41.223 0.136 16.399 221.22299999999998 325.783 66.46300000000001 7.57 39.67 classical m h 53157.0 3046 0.15 TNO.dat
62.04 0.434 28.133000000000003 247.606 63.629 35.361 8.13 46.97 classical o 0 53157.0 3047 0.15 TNO.dat
57.0 0.337 19.27 157.159 322.187 329.12300000000005 6.2 43.28 classical o 0 53157.0 3048 0.15 TNO.dat
55.523 0.363 6.337000000000001 290.414 44.911 160.395 8.27 75.06 resonant 5 2 53157.0 3049 0.15 TNO.dat
43.743 0.085 5.102 255.321 81.529 55.849 7.29 41.89 classical m s 53157.0 3050 0.15 TNO.dat
76.792 0.498 14.947000000000001 165.965 109.60700000000001 307.373 8.33 70.68 classical o 0 53157.0 3051 0.15 TNO.dat
70.71 0.426 19.726 255.04 71.416 53.838 8.38 64.29 classical o 0 53157.0 3052 0.15 TNO.dat
55.211999999999996 0.35600000000000004 6.114 118.478 66.631 358.249 7.58 35.58 resonant 5 2 53157.0 3053 0.15 TNO.dat
55.523999999999994 0.428 13.032 17.745 261.074 269.515 8.43 64.85 resonant 5 2 53157.0 3054 0.15 TNO.dat
79.383 0.561 14.229000000000001 271.166 359.48800000000006 67.318 6.05 86.4 scattering 0 0 53157.0 3055 0.15 TNO.dat
453.514 0.922 17.919 246.488 77.54 146.042 8.1 851.68 classical o 0 53157.0 3056 0.15 TNO.dat
159.007 0.7559999999999999 8.445 110.82700000000001 169.817 64.407 8.22 192.16 classical o 0 53157.0 3057 0.15 TNO.dat
55.435 0.355 5.6739999999999995 140.171 176.576 195.334 8.5 74.75 resonant 5 2 53157.0 3058 0.15 TNO.dat
117.132 0.652 14.574000000000002 228.203 39.2 184.287 6.94 193.4 classical o 0 53157.0 3059 0.15 TNO.dat
60.288000000000004 0.395 33.978 13.957 123.264 237.84099999999998 7.85 77.81 classical o 0 53157.0 3060 0.15 TNO.dat
44.3 0.042 5.654 62.276 74.248 1.56 8.41 42.42 classical m s 53157.0 3061 0.15 TNO.dat
41.485 0.053 17.506 263.575 313.376 249.30700000000002 7.72 42.36 classical m h 53157.0 3062 0.15 TNO.dat
46.812 0.19699999999999998 12.944 27.160999999999998 288.533 331.569 8.14 39.26 classical m h 53157.0 3063 0.15 TNO.dat
42.318000000000005 0.145 2.193 176.101 118.14 55.184 8.3 39.49 resonant 5 3 53157.0 3064 0.15 TNO.dat
45.056999999999995 0.059000000000000004 1.95 101.45100000000001 141.04 189.195 8.33 47.71 classical m s 53157.0 3065 0.15 TNO.dat
41.4 0.161 22.328000000000003 346.5 268.927 343.385 8.45 35.11 classical m h 53157.0 3066 0.15 TNO.dat
419.856 0.9079999999999999 9.408999999999999 314.805 312.66200000000003 110.809 7.27 722.13 classical o 0 53157.0 3067 0.15 TNO.dat
60.138999999999996 0.306 18.293 97.294 56.015 183.667 8.28 78.51 classical o 0 53157.0 3068 0.15 TNO.dat
39.648 0.222 12.705 136.127 110.54299999999999 194.59599999999998 8.48 48.26 resonant 3 2 53157.0 3069 0.15 TNO.dat
45.213 0.146 11.55 53.602 355.55300000000005 258.54900000000004 8.05 47.39 classical m h 53157.0 3070 0.15 TNO.dat
40.047 0.10400000000000001 26.944000000000003 40.691 257.127 216.547 8.4 43.55 classical m h 53157.0 3071 0.15 TNO.dat
75.877 0.517 42.119 108.165 239.33599999999998 268.303 8.22 94.24 classical o 0 53157.0 3072 0.15 TNO.dat
59.5 0.361 8.193 170.331 172.01 81.455 8.14 63.85 classical o 0 53157.0 3073 0.15 TNO.dat
59.226000000000006 0.358 13.433 49.527 177.321 125.376 8.17 75.2 classical o 0 53157.0 3074 0.15 TNO.dat
54.158 0.318 19.773 108.275 146.127 351.39300000000003 8.25 37.35 classical o 0 53157.0 3075 0.15 TNO.dat
57.415 0.327 23.776999999999997 17.567999999999998 232.52700000000002 255.937 8.41 66.89 classical o 0 53157.0 3076 0.15 TNO.dat
88.329 0.408 3.239 286.964 171.68400000000003 316.966 8.35 72.56 resonant 5 1 53157.0 3077 0.15 TNO.dat
41.295 0.107 25.908 266.732 55.608000000000004 297.317 8.17 39.67 classical m h 53157.0 3078 0.15 TNO.dat
55.549 0.247 38.271 350.651 289.66900000000004 351.80300000000005 7.9 42.06 resonant 5 2 53157.0 3079 0.15 TNO.dat
42.00899999999999 0.05 31.807 23.785 246.278 167.3 7.56 44.06 classical m h 53157.0 3080 0.15 TNO.dat
44.281000000000006 0.037000000000000005 6.172999999999999 51.549 120.223 147.959 8.46 45.7 classical m s 53157.0 3081 0.15 TNO.dat
81.258 0.54 23.496 232.763 151.292 303.508 7.65 79.28 classical o 0 53157.0 3082 0.15 TNO.dat
46.276 0.244 23.316 112.08200000000001 60.243 306.399 8.38 41.76 classical m h 53157.0 3083 0.15 TNO.dat
48.653999999999996 0.19399999999999998 27.488000000000003 67.947 207.262 254.13400000000001 8.33 52.77 classical o 0 53157.0 3084 0.15 TNO.dat
44.146 0.07400000000000001 4.766 35.027 185.218 330.805 8.38 41.35 classical m k 53157.0 3085 0.15 TNO.dat
285.184 0.866 19.954 172.179 127.88600000000001 273.189 7.71 432.41 classical o 0 53157.0 3086 0.15 TNO.dat
68.67399999999999 0.45899999999999996 41.355 190.515 71.758 325.67 8.23 51.13 classical o 0 53157.0 3087 0.15 TNO.dat
65.40899999999999 0.445 10.95 139.92600000000002 223.15900000000002 326.57099999999997 8.17 48.33 classical o 0 53157.0 3088 0.15 TNO.dat
44.236999999999995 0.049 1.75 345.884 202.084 11.633 8.48 42.13 classical m k 53157.0 3089 0.15 TNO.dat
49.815 0.22399999999999998 47.333 306.175 260.811 293.16 4.96 47.77 classical o 0 53157.0 3090 0.15 TNO.dat
70.128 0.48700000000000004 27.886999999999997 252.55900000000003 215.96 66.184 8.45 72.52 classical o 0 53157.0 3091 0.15 TNO.dat
100.72 0.6729999999999999 13.946 88.286 39.117 201.39 8.38 166.78 scattering 0 0 53157.0 3092 0.15 TNO.dat
82.65899999999999 0.557 19.166 227.13400000000001 309.381 187.048 8.49 128.59 classical o 0 53157.0 3093 0.15 TNO.dat
114.93299999999999 0.667 17.824 121.28200000000001 5.898 197.489 8.02 190.34 classical o 0 53157.0 3094 0.15 TNO.dat
44.545 0.11 2.076 107.64200000000001 134.52200000000002 67.053 7.85 43.12 classical m s 53157.0 3095 0.15 TNO.dat
36.681 0.212 11.832 203.46400000000003 26.377 121.35700000000001 7.02 41.73 resonant 4 3 53157.0 3096 0.15 TNO.dat
44.285 0.076 2.608 90.91799999999999 257.382 339.838 8.08 41.15 classical m k 53157.0 3097 0.15 TNO.dat
41.63 0.098 32.414 265.52299999999997 266.724 218.817 8.3 44.94 classical m h 53157.0 3098 0.15 TNO.dat
72.119 0.466 19.677 338.784 48.168 113.37899999999999 7.39 94.99 classical o 0 53157.0 3099 0.15 TNO.dat
139.161 0.737 14.027000000000001 5.07 345.923 77.76 7.89 183.71 classical o 0 53157.0 3100 0.15 TNO.dat
43.066 0.035 2.695 64.933 235.399 245.01 8.48 43.75 classical m s 53157.0 3101 0.15 TNO.dat
42.706 0.039 4.5169999999999995 60.372 115.921 182.92700000000002 8.2 44.35 classical m s 53157.0 3102 0.15 TNO.dat
42.665 0.136 13.960999999999999 58.371 325.853 62.576 8.37 40.67 classical m h 53157.0 3103 0.15 TNO.dat
43.336999999999996 0.017 2.228 328.05800000000005 187.731 282.55 8.2 43.19 classical m s 53157.0 3104 0.15 TNO.dat
55.435 0.332 11.289000000000001 71.14399999999999 301.04200000000003 317.425 8.14 45.92 resonant 5 2 53157.0 3105 0.15 TNO.dat
46.57899999999999 0.163 4.151 181.57 223.639 282.685 7.9 46.14 classical m s 53157.0 3106 0.15 TNO.dat
43.928000000000004 0.051 3.57 170.766 216.66 138.534 8.02 45.66 classical m k 53157.0 3107 0.15 TNO.dat
44.961000000000006 0.077 4.5360000000000005 181.22 224.317 35.669000000000004 8.34 42.26 classical m s 53157.0 3108 0.15 TNO.dat
45.905 0.18100000000000002 11.184000000000001 53.251999999999995 57.324 253.335 7.77 49.56 classical m h 53157.0 3109 0.15 TNO.dat
117.83200000000001 0.664 5.88 101.816 102.73 162.846 8.37 194.8 classical o 0 53157.0 3110 0.15 TNO.dat
170.28599999999997 0.769 17.398 207.125 111.541 92.96 7.05 250.56 classical o 0 53157.0 3111 0.15 TNO.dat
44.339 0.061 3.259 160.748 204.44400000000002 24.299 8.31 41.92 classical m k 53157.0 3112 0.15 TNO.dat
150.312 0.736 27.511 68.452 354.334 136.741 8.15 250.34 classical o 0 53157.0 3113 0.15 TNO.dat
43.233000000000004 0.047 3.556 146.106 74.748 58.72 8.39 42.26 classical m s 53157.0 3114 0.15 TNO.dat
44.16 0.09300000000000001 8.209 153.202 160.218 70.794 8.3 43.16 classical m s 53157.0 3115 0.15 TNO.dat
341.211 0.8859999999999999 28.801 254.929 344.38199999999995 297.13599999999997 8.46 446.83 classical o 0 53157.0 3116 0.15 TNO.dat
87.352 0.5770000000000001 16.509 164.36 67.70100000000001 127.42 8.49 129.1 classical o 0 53157.0 3117 0.15 TNO.dat
46.032 0.017 3.763 9.145 119.586 254.572 8.17 46.25 classical m s 53157.0 3118 0.15 TNO.dat
45.795 0.203 19.93 258.964 45.394 258.81 7.85 49.26 classical m h 53157.0 3119 0.15 TNO.dat
68.493 0.45299999999999996 16.244 344.848 253.01 83.913 8.46 78.36 classical o 0 53157.0 3120 0.15 TNO.dat
56.67 0.307 18.217 176.442 2.096 186.169 8.21 74.02 classical o 0 53157.0 3121 0.15 TNO.dat
43.629 0.027999999999999997 5.947 71.703 181.06599999999997 0.259 8.39 42.42 classical m s 53157.0 3122 0.15 TNO.dat
88.95700000000001 0.5670000000000001 6.486000000000001 94.259 136.57 65.333 7.25 95.58 classical o 0 53157.0 3123 0.15 TNO.dat
88.354 0.595 18.732 302.843 83.67299999999999 111.084 7.81 125.65 resonant 5 1 53157.0 3124 0.15 TNO.dat
98.604 0.62 17.832 40.059 187.467 95.204 8.3 133.18 classical o 0 53157.0 3125 0.15 TNO.dat
71.652 0.48200000000000004 9.243 176.61700000000002 272.267 199.896 7.12 105.27 classical o 0 53157.0 3126 0.15 TNO.dat
86.675 0.57 22.73 332.68800000000005 33.221 126.609 8.13 127.28 classical o 0 53157.0 3127 0.15 TNO.dat
42.986000000000004 0.07200000000000001 23.381999999999998 131.109 210.94799999999998 31.866999999999997 8.33 40.42 classical m h 53157.0 3128 0.15 TNO.dat
45.59 0.196 17.34 19.002 152.559 171.485 8.45 54.45 classical m h 53157.0 3129 0.15 TNO.dat
39.443000000000005 0.08 13.4 291.152 196.11599999999999 65.618 8.25 38.36 resonant 3 2 53157.0 3130 0.15 TNO.dat
44.211000000000006 0.057999999999999996 5.284 143.727 89.78299999999999 119.604 7.71 45.58 classical m k 53157.0 3131 0.15 TNO.dat
46.14 0.033 3.552 59.471000000000004 137.776 207.477 7.39 47.49 classical m s 53157.0 3132 0.15 TNO.dat
120.54899999999999 0.7 28.281999999999996 303.556 27.738000000000003 20.355 7.12 68.51 classical o 0 53157.0 3133 0.15 TNO.dat
